TransactionID,Category,Product,TransactionDate,Quantity,Price,TotalValue,CustomerID,PaymentMethod,ShippingAddress,Email,OrderStatus,DiscountCode,PaymentAmount
b5f59cb0-cf68-4878-8b70-59334cde1b6b,Beauty,Lipstick,2024-01-27,1,358.91,358.91,57d3f4dd-d963-4c72-85c8-234b1d763a66,PayPal,"422 Pierce Knoll
South Rachel, MD 48103",westkatie@gmail.com,Completed,,358.91
e212ab7c-9d36-4cb6-bcc5-7be00779250a,Fashion,Jeans,2024-06-02,3,458.29,1374.87,6df72cd3-979a-4051-b317-591a3283daa4,Credit Card,"59329 Cohen Land Apt. 968
Port Robin, MN 95273",jennifertaylor@hotmail.com,Completed,,24172.73
34ae4abd-36fc-40ac-b469-8db30123a348,Electronics,Laptop,2024-05-31,3,437.38,1312.14,cf08ea54-b429-4924-8098-675047419b48,PayPal,"3524 Patricia Ford
Stevensmouth, WY 23684",john08@washington-garza.com,Pending,,1312.14
ccac2fb5-1a0c-4c04-93cd-129110042d82,Electronics,Headphones,2024-11-05,5,321.87,1609.35,5da49cb9-2fdc-4992-8971-8eeadf3a098a,Credit Card,"Unit 8195 Box 2371
DPO AE 98622",ijacobs@yahoo.com,Completed,,1609.35
43299780-1d2c-4721-b522-0646327375bf,Electronics,Smartphone,2024-05-06,2,445.22,890.44,871854c1-7d4e-426e-9cd5-bfaeabb316a7,,"761 Rosario Stravenue Apt. 980
Castilloton, MO 95547",ericdavis@hotmail.com,Completed,,890.44
2c2ac34b-9e0b-4b01-b536-59efd873dad9,Beauty,Lipstick,2024-05-16,1,267.02,267.02,ccf4ffb0-b4bb-473f-ac70-51d1d051267f,PayPal,"177 Katherine Junctions Suite 757
Ashleyton, DC 19902",bvasquez@yahoo.com,Pending,,267.02
5f90fc87-2edc-417e-9df0-5d184e2d6255,Books,Cookbook,2024-04-02,5,21.32,106.6,63725424-82c5-4b21-a430-12dab1850eb8,Bank Transfer,"4303 Hernandez Bridge Suite 588
Woodsburgh, SD 20932",cody90@gmail.com,,,106.6
ee4205ee-a52f-43ec-ab4e-2281b184d1fc,Books,Fiction Novel,2024-07-27,2,387.97,775.94,2ab7b2ef-8e0e-4033-ac59-1da8fff96acf,PayPal,"357 Hudson Route
Port Juliehaven, IN 97674",brian85@hotmail.com,Completed,DISCOUNT01Kp,775.94
508850d3-2fe5-4140-a3ea-795649f1137d,Fashion,Jacket,2024-07-09,1,269.77,269.77,0db977a9-9e91-471c-b374-ccbfd78c57d3,,"1581 Tran Place
Port Brianshire, IA 32573",mariaweaver@yahoo.com,Completed,,269.77
1529e6f5-2ad1-4fe8-bd1b-695e71a0449d,Sports,Tennis Racket,2024-11-22,3,,930.57,c2d49b56-cbbe-4980-87e6-7cb090bde900,Bank Transfer,"71717 Cory Radial
New Tony, AL 76747",raymond29@cox.com,Completed,,930.57
398f569b-465c-42cb-885e-b4894ac66780,Health,Vitamins,2024-03-26,1,55.52,55.52,c7de96ea-2b0f-4e44-89e6-4c2289a0b7eb,Credit Card,"739 Gay Glen
Guzmanfort, HI 43576",floydpeter@hotmail.com,Cancelled,,55.52
8b0901ab-c66d-4eb3-8494-5e091d3ca5a4,Books,Cookbook,2024-08-10,5,159.53,797.65,8ac35ac4-5dea-4737-bdab-3441d2c2a960,Credit Card,"417 Little Plain Apt. 313
West Warren, WI 70021",isaiahbell@ferguson.biz,Completed,DISCOUNT37MF,797.65
b80f16c5-c28f-416b-8aa6-fcb9c1bcbe59,Sports,Running Shoes,2024-11-15,3,130.2,390.6,fd61f13b-37f2-4d36-8bdd-cee370fd6672,Bank Transfer,"392 Moore Trafficway Suite 229
West Sue, SD 78518",seth86@chapman.com,Completed,DISCOUNT19da,390.6
a757075b-d47f-43b1-bc69-c1551a37f6bd,Sports,Running Shoes,2024-06-14,1,236.78,236.78,dff389aa-4c36-470c-bf5e-3b8cc0582da5,Credit Card,"47452 Cook Knoll Suite 746
Farmertown, MO 07750",rosalesgavin@sanchez.com,Cancelled,,236.78
dcb91d5f-593c-472b-8347-dbca7321a8b2,Toys,Board Game,2024-01-13,1,158.68,158.68,dd83ad03-7066-4289-9644-84a0d1151fff,Credit Card,"Unit 5274 Box 0334
DPO AA 49453",brookefrench@hotmail.com,Cancelled,,35110.49
52daf681-2b1a-476c-89ec-bc5198cbaa52,Home & Garden,Sofa,2024-04-19,3,447.69,1343.07,4a11be44-4aea-4b8f-b43c-de0afa9fc10e,PayPal,"54857 Rodriguez Dale
West Tiffanychester, FL 20216",elee@yahoo.com,Completed,,160910.54
83b0b35c-dba6-4df8-b3d0-4ffb44709848,Toys,Lego Set,2024-08-10,3,264.64,793.92,d0afb235-ade6-4f51-a670-93a0fc48f615,,"173 Armstrong Track
Angelaport, AK 18912",smithjesse@gmail.com,Pending,,793.92
b390b059-207b-4e21-a7e8-d18eddf6d4ac,Health,Thermometer,2024-04-17,4,19.98,79.92,257035db-3fea-490a-a1f8-072dddb7570e,PayPal,"16667 Marie Circle
Allenchester, NY 43370",andrewsjohn@ryan.com,,,79.92
c2efeecb-3f5f-4f4f-9417-62305274ee11,Beauty,Shampoo,2024-10-03,5,306.91,1534.55,7d4d2add-6488-4945-ad1d-b537d7f34368,Credit Card,"9511 Terri Tunnel Apt. 828
New Sandraborough, CA 90148",mary11@walker.biz,Completed,,1534.55
7466ef02-5e7b-42c8-a097-dedbefb3b939,Toys,Lego Set,2024-09-26,3,246.65,739.95,94fb09f0-53c9-4ae7-bcf0-7bb3f343d9eb,,"85155 Dominique Flats
Frankview, IL 47076",icantrell@campbell-erickson.com,Completed,,739.95
0c648ca2-c323-4466-aebb-b90ee4e751de,Books,Cookbook,2024-05-13,3,264.1,792.3,c8acffcf-a04d-4d14-997d-bae10bc2ea72,Bank Transfer,"62282 Michael Creek Apt. 073
Richardstad, KS 82016",jennifer64@gmail.com,Completed,,792.3
edef5003-1fce-41e3-842b-03ca75a72686,Books,Biography,2024-11-20,5,30.02,150.1,74de5f70-70f8-4dba-a871-9b9bdb8f0e32,Bank Transfer,"0702 Williams Lane
East Craig, IN 12575",pricejoshua@wilson-curry.info,Pending,,150.1
33cb202e-6d84-414d-b541-91eafde91c42,Toys,Board Game,2024-01-01,8,351.0,886.05,21c50e41-e8ce-4951-b047-8ea4fee5ce69,Bank Transfer,"77687 Melody Valleys
West Thomasview, MD 86533",yharrison@cox.com,Completed,,886.05
eec71a30-dfda-45b2-a8b2-bf214d470ed6,Home & Garden,Vacuum Cleaner,2024-09-09,1,256.8,256.8,a79313b8-17e5-4113-8626-23bee0688849,Credit Card,"7932 Zachary Valley
East Donna, CT 94514",kristymunoz@gmail.com,Completed,,256.8
aa1d3fc6-5f31-473d-9519-830c40198303,Home & Garden,Sofa,2024-05-19,3,148.08,444.24,0d41ee47-2a5f-4a18-a61f-0b96e75f745a,Credit Card,"34245 Barnett Pike
Kathleenberg, NE 49622",nichole17@garrison-garcia.net,Pending,,444.24
36a2c52b-0047-4139-985d-f528b4258e19,Beauty,Perfume,2024-02-05,2,34.61,69.22,97fb613a-21f8-4d06-93f3-cade7a10013f,Credit Card,"3967 Shawn Greens Suite 148
Matthewburgh, MA 64379",kevinwhite@mitchell.info,Completed,,69.22
0260a123-71ef-472a-ae13-591e84fa4c72,Toys,Lego Set,2024-03-28,1,57.16,57.16,d12e0eb5-57f4-49b5-b212-a6ee02106371,PayPal,"158 Brown Lakes Suite 082
East Theresaville, OH 93915",kelsey17@gmail.com,Completed,,57.16
b1ac040d-6c1c-4405-9c3f-42e0fcf7b842,Home & Garden,Vacuum Cleaner,2024-02-16,3,36.56,109.68,3a9c4308-1221-4ddf-ba4a-902f21d63b0f,Bank Transfer,"7681 Raymond Pass Apt. 230
Lake Julie, PA 20393",michael53@holloway.com,Cancelled,,109.68
1a38aad6-ce53-4ffd-bb13-4f0216de66c9,Toys,Board Game,2024-05-28,2,153.9,307.8,e1887eaf-5e18-45c3-9037-cd6b1a6b6a7d,Bank Transfer,"583 Nicholas Courts
Lake Cynthia, IN 98949",morgan85@perez.net,Refunded,,
9033da65-87cf-43fd-9183-6c4f249204c7,Home & Garden,Blender,2024-09-19,2,378.31,756.62,2a038ad4-a667-4982-9c3d-e1b0022b6683,Credit Card,"62272 Peter Estate
Myersborough, MI 09745",haley23@hamilton.com,Pending,,756.62
a0c9da72-368a-4d40-b8f1-4e3c59e7703a,Health,Protein Powder,2024-06-19,2,495.4,990.8,6965d1d1-eb7e-4e64-a6c0-747ebf8e8bfa,Bank Transfer,"61923 Thomas Harbor Suite 018
Alexandriafort, TN 57946",jeremy55@harmon-adams.com,Cancelled,DISCOUNT62lv,990.8
379d58f9-dc26-4108-b140-11a1afc2ccfc,InvalidCat1,InvalidProd2,2024-08-27,5,498.19,2490.95,23d7e6a1-19b8-44fc-a587-1d8916312fc6,PayPal,"972 Nicole Throughway
Nancyton, KS 15290",jimmy99@gmail.com,Pending,,135006.57
624fea4b-bae1-4137-96ee-50e51f873b46,Books,Cookbook,2024-10-19,1,281.05,281.05,50834fef-6dec-4bbd-b697-77a159fe3d53,Credit Card,"274 Alexandra Corners Suite 376
Brownville, WI 37227",thomasjones@simmons.biz,Cancelled,DISCOUNT64SF,281.05
c76a8e0f-48f0-41f0-9b8b-38aeb89f3a92,Health,Thermometer,2024-08-21,2,134.44,268.88,d90f74e9-06dd-46ca-b0c3-0a59f0f7ad22,PayPal,"860 Brittany Underpass Apt. 911
West Betty, PA 55791",danielsshannon@hotmail.com,Pending,,268.88
34981735-4d38-4415-a036-35fca88d4108,Health,Bandages,2024-11-24,3,402.9,1208.7,304b2370-8270-4238-9b5f-8f39848b34f0,Credit Card,"7798 Shelby Via
Caldwelltown, OK 24190",ascott@yahoo.com,,,1208.7
3db788a6-1cdc-44c2-a2c9-65b27eb0f62a,Beauty,Shampoo,2024-04-02,3,419.37,1258.11,122dd7be-980b-481e-a359-5d1f7fe4a42e,Credit Card,"652 Gates Isle Suite 983
Mariaville, VA 12354",zfischer@middleton.com,Cancelled,,1258.11
6bbdb66f-9181-4091-96c6-f45cdc5e4e78,Home & Garden,Lawn Mower,2024-05-30,5,283.94,1419.7,2c3aacdc-aed5-4a46-8bde-005b5d8babd7,Credit Card,"848 Raymond Square Apt. 311
Phelpsberg, MA 70339",hernandezthomas@jackson.net,Completed,,1419.7
8044beb2-b66e-4bf4-a0ea-0251495743a2,Home & Garden,Lawn Mower,2024-07-15,3,262.93,788.79,b3a9dcaa-6c6f-4d2e-aa59-c043c4615234,,"776 Robert Vista
Burtonfurt, KS 93135",badams@hicks.info,Completed,DISCOUNT18Vx,
89a3c811-895c-4fde-a3fa-40691519fd38,Health,Bandages,2024-06-05,5,468.89,2344.45,15669e36-4708-403b-a716-10c19db54283,Bank Transfer,"6553 Fernandez Club Apt. 538
North Tina, NY 93346",roththomas@kelley.com,Completed,,2344.45
3404c02a-ebc1-4b52-82e4-dd4a143ac1c5,Books,Biography,2024-04-30,1,239.91,239.91,8950ddd6-27c6-4bb1-8edd-069df96c9a0a,PayPal,"93583 Adams Villages Apt. 797
Garzaland, AK 73895",ejenkins@day.net,Cancelled,,239.91
1db14bfc-6f3a-4115-acb4-678c16120aa6,Electronics,Laptop,2024-04-04,2,5.66,11.32,0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,Bank Transfer,"591 Christina Pines
Crossborough, PA 24007",ujohnson@hotmail.com,Pending,,11.32
bd9bc648-a876-4e85-bddf-a03aaa8430f8,Fashion,Jeans,2024-04-30,3,379.82,1139.46,b538f96c-033e-42f7-9e93-d1272cf72140,Bank Transfer,"715 Clinton Lodge
Ballardfurt, NJ 18655",anthonydana@hotmail.com,,DISCOUNT59ta,1139.46
2abe1585-425e-4259-b884-16d2d28fcf68,Health,Thermometer,2024-10-31,5,13.8,69.0,c7f7bda1-bff1-4840-a07e-863f5f32d5d8,PayPal,"409 Tina Circle
Codytown, AL 01111",mariabenson@baker.biz,Pending,,
c57c7498-1e38-4711-a2ec-13f4bba1aed9,Health,Thermometer,2024-04-14,5,212.42,1062.1,ce9e9ebd-55c3-4853-8783-e43ce65fad87,Credit Card,"99512 Dana Parks Apt. 835
Port Feliciaberg, MN 75734",cvega@russell.com,Completed,,1062.1
5c311464-82c2-49f0-b487-d7727f0386fa,Electronics,Headphones,2024-01-30,3,400.07,1200.21,911f730b-dbff-40b0-bfe6-70f30e3141ec,Bank Transfer,"282 Johnson Camp Apt. 441
Feliciashire, GA 13571",chambersashley@arias.biz,Cancelled,,1200.21
82425912-bda3-4162-ba78-b64a1d8680cb,Sports,Tennis Racket,2024-10-07,4,475.0,1900.0,dce8e1c5-dbd3-4aec-8b46-117300a85473,Credit Card,"0791 Elizabeth Islands
Shermanborough, MD 18258",fergusonlynn@yahoo.com,Completed,,1900.0
5d2d904f-78c5-4073-8bc5-72073e9aec86,Toys,Lego Set,2024-01-05,4,400.16,1600.64,2dd0622e-266b-42ea-ab93-f78c620af158,Credit Card,"6666 Tracy Overpass
West Annafurt, NM 38144",richardcarter@gmail.com,Pending,,1600.64
e9f87970-cd98-49e2-8d88-8beb090d9655,Home & Garden,Lawn Mower,2024-11-29,5,352.75,1763.75,6b5bc975-a7dc-4bc0-bd9c-4693b6ca1127,PayPal,"031 Mcclain Summit
Lake Lee, ND 04166",teresamiller@rosario.org,Pending,,1763.75
8085c147-1e91-4f36-9f70-5b2592502e59,Beauty,Lipstick,2024-01-31,3,46.6,139.8,2de982f8-0d7b-4c04-a6e5-9b32ac5f12ef,Credit Card,"3990 Sandra Ford
West Adambury, MA 23708",jensenlori@lee-richardson.org,Completed,,
d847dc53-c605-458a-8845-4343ddb449dc,Beauty,Perfume,2024-06-29,4,384.88,1539.52,8d9765c7-161d-4c87-93c9-fe594f89e3b2,Credit Card,"943 Ortiz Branch Suite 664
Port Kimberly, PA 01868",jesse84@hartman.com,Pending,,1539.52
3ba5bd76-061e-4b95-a8f8-2063eeb19ad2,Books,Children's Book,2024-01-03,4,366.13,1464.52,d6ee526b-a2cd-4590-98af-393c8aa2b4c9,Credit Card,"2113 Gilbert Mill
South Carla, TN 66511",cooperdeanna@shields.com,Completed,,1464.52
55c3b2db-f374-490d-8274-ce40e09016b6,Sports,Dumbbells,2024-09-26,3,58.65,175.95,60538c1b-a845-40a1-8249-2e5e005fd0e6,Bank Transfer,"50902 Villarreal Glen
West Steven, SD 07897",nicole92@hotmail.com,Completed,,175.95
1a9c672a-4eb9-447d-ba2a-c3d9bcf2fc3b,Books,Fiction Novel,2024-11-25,2,50.44,100.88,3cf88d20-fbad-493f-87a1-ec0234879e41,Credit Card,"8132 Matthew Stravenue
Johnsonmouth, IA 79361",aaron70@alvarez.com,Completed,,100.88
f8f9a45d-0f55-4896-b610-396b7df59abf,Sports,Dumbbells,2024-06-12,4,179.71,718.84,47a2a10b-b62e-4b49-a472-96a4ff38b918,,"85011 Holmes Brook
Lake Sarah, AZ 19308",brad03@gmail.com,Pending,,718.84
97867b12-1328-4726-a4f4-34d6d1e91691,Fashion,Jeans,2024-09-04,3,254.17,762.51,a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,PayPal,"7727 Walker Heights Apt. 642
Jodychester, ME 19373",karen00@yahoo.com,Completed,,762.51
d9d57b02-42d0-4d55-8aab-47b23c9d128a,Sports,Tennis Racket,2024-02-20,2,372.05,744.1,64988bde-cd02-44db-ad11-15d750a46c85,PayPal,"836 Mary Knoll Apt. 666
Quinnmouth, NH 48153",stephanie27@hill.biz,Completed,,744.1
516c3b0a-5385-4918-bc40-15fad4f76322,Health,Bandages,2024-09-29,1,363.43,363.43,131eb723-3bcd-4203-859e-e67473e7f042,,"83333 Stacy Stream Suite 786
Dawnborough, FL 62135",kgarrison@sullivan-anderson.net,Cancelled,,363.43
1ee89a4c-6811-44e2-9064-7c59774f6354,Electronics,Smartphone,2024-06-23,1,209.16,209.16,c534ca08-f6f2-4d1c-9bb8-b9c8893259f3,PayPal,"9603 Matthew Estate Suite 862
Johnsonborough, OK 87925",emilykhan@yahoo.com,Completed,,164403.27
4c80d33a-ad5b-43c8-8c88-0714837217e0,Health,Protein Powder,2024-06-02,3,259.58,778.74,2c82989f-fd9c-4bb0-91f1-6485429a4a7c,,"111 Alan Wall
West Melissamouth, MI 27109",francis53@carlson-richards.com,Pending,,778.74
73c374a6-dac7-46b6-a786-3fb3f3bc9a71,Toys,Action Figure,2024-01-13,1,99.38,99.38,3ff6579e-8cd4-490a-bf82-11bc8e52fc42,Credit Card,"1595 Alvarez Squares
West Kevin, OH 21447",adiaz@arnold.org,Completed,,99.38
21768dd7-38e7-4019-bb89-86c8c7ecfe71,Toys,Board Game,2024-11-18,1,27.0,27.0,5f4b1a97-668c-479b-92dc-42c832b8d8aa,Credit Card,"312 Davis Canyon Apt. 676
Jacksontown, UT 47999",tmorrow@gmail.com,Completed,,
2b015723-0cf6-47a5-b603-c36cf1394e3c,Home & Garden,Sofa,2024-01-17,1,442.36,442.36,d259f960-6ee3-4607-92ea-1324ec93e596,Bank Transfer,"USNV Blackwell
FPO AE 48993",hollycoleman@hotmail.com,Completed,DISCOUNT77YI,442.36
61fa8e7a-078c-46ce-bf02-23bc651ea252,Home & Garden,Sofa,2024-10-08,5,195.46,977.3,5a9c0679-2c3d-47e2-ad39-da75aee70ab2,Bank Transfer,"462 Victoria Turnpike
Lake Malik, WY 11389",xclarke@frazier-arellano.biz,Pending,,977.3
47a48c42-4665-4497-afe9-22aae886a011,Electronics,Smartphone,2024-03-24,1,408.51,408.51,08dec921-260c-4547-a228-0fe3722dce13,Bank Transfer,"99625 Lee Harbors Apt. 752
Lake Johnport, NV 57248",davidsawyer@hotmail.com,Pending,,408.51
479f6628-1674-4b65-8f9c-53007aa1c567,Sports,Tennis Racket,2024-08-01,4,498.88,1995.52,330faaa3-6b52-493c-a321-e64e620d4a1f,Bank Transfer,"655 Russell Junctions Apt. 548
South Juan, NV 88556",xwright@yahoo.com,Pending,,1995.52
3fc825ac-869b-400f-8c15-2a1be2789642,Books,Biography,2024-09-06,1,246.46,246.46,8b2d158a-cd5a-4324-be7c-80e9a1791e93,PayPal,"102 John Fall Suite 129
Port Christopher, AL 95280",mhernandez@gmail.com,Pending,,246.46
c82ba1be-61eb-44e6-bd49-8e2004ffeab2,Toys,Board Game,09-06-2024 03:19:04,5,42.07,210.35,8b6584ce-7acc-4970-9bee-c570b69f75c5,PayPal,"129 Welch Isle Apt. 910
East Samantha, HI 12520",zjohnson@munoz-weber.net,Cancelled,,120044.51
90ce82e8-e9a5-4368-9812-9eb27c13f47a,Fashion,T-shirt,2024-10-30,4,,1786.96,453b45fe-636c-4499-9254-aad3809cd839,PayPal,"63301 Flores Pines
South Lisa, NM 79859",brenda25@hotmail.com,Pending,,1786.96
97af5bde-3c8e-4d78-ad14-e9f42c78644f,Toys,Puzzle,2024-11-24,2,176.19,352.38,b297a782-bcf4-44aa-8e63-cb1a5168bbf2,Bank Transfer,"01750 Miller Track
Smithland, OR 47880",patriciabennett@kerr.com,Completed,DISCOUNT47Us,352.38
7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,Toys,Board Game,2024-07-10,3,269.94,809.82,3b8d3447-0e61-465f-971b-1b8009b7fdf7,Bank Transfer,"265 Ryan Viaduct Apt. 292
North Allen, FL 36007",maliktran@grimes-ross.net,Pending,,809.82
962c04dd-25d0-4461-859c-15740f3f0f48,Health,Thermometer,2024-05-05,5,156.01,780.05,c63ce21d-2443-4958-aacf-33a9b466fab6,Bank Transfer,"6248 Perez Oval
Reynoldsburgh, TN 08333",turnerjohn@hotmail.com,Completed,DISCOUNT53RN,780.05
5628ddcd-19dd-4e8c-9605-30356545c030,Electronics,Smartphone,2024-09-14,5,235.32,1176.6,f9d2014a-22ee-4f07-9296-1fb34d407b28,Credit Card,"969 Carol Pines Suite 552
Annettefort, AK 59100",millsmichelle@woodard-li.com,Pending,,1176.6
cab63107-6fd6-4b3a-b2dd-9456bb7b6c05,Electronics,Laptop,2024-03-02,4,492.46,1969.84,a630ad9d-7cb9-43f5-b5ed-f382a3a6ef83,PayPal,"53574 Ray Isle
East Tammy, SC 75510",carriereese@hotmail.com,Pending,,1969.84
8fddbebc-f7ff-48d4-b509-f08a2c988bca,Books,Children's Book,2024-05-03,2,225.75,451.5,9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,Credit Card,"Unit 3993 Box 3797
DPO AE 41586",vickiepowell@smith.com,Pending,,451.5
96c56fe7-aa60-4892-b926-12e95b58eb49,InvalidCat1,InvalidProd2,2024-11-01,1,129.77,129.77,4e8bf78a-60dd-47f1-ace3-d822d08012b8,Credit Card,"2951 Ford Stream
Carlfurt, ID 36704",pearsondominique@yahoo.com,Completed,,129.77
2d7e4a45-2099-471f-8b65-7bccb0416f19,Beauty,Perfume,2024-10-12,2,473.5,947.0,b3b6d344-f2e3-46f0-8075-d3d5ba94aa66,Bank Transfer,"73305 Summers Orchard Apt. 457
Cassandraside, SD 25168",maryramsey@gmail.com,Completed,,947.0
f7b02805-cf0d-4860-abc9-29145176a9d1,Beauty,Face Cream,2024-08-21,1,259.49,259.49,90c7e6ac-a3bf-4403-b88c-97519c8379ae,Credit Card,"66044 Douglas Burg Apt. 615
Parsonsberg, SC 50573",melissaharrell@hotmail.com,Completed,DISCOUNT11QC,259.49
54c7743b-2401-442a-bf05-fbf5efcac577,Electronics,Smartwatch,2024-02-10,4,91.18,364.72,58c88c48-3ced-4d1f-93eb-22c9beced21a,Credit Card,"1474 Jasmine Motorway Suite 292
Stephanieville, MD 72928",kevinsmith@cain.net,Completed,,
725656e3-55f3-4d50-a2fb-b984bab27bce,Books,Children's Book,2024-09-05,3,54.99,164.97,3fe1e8f3-35ad-4e88-83e4-f66802ead2df,PayPal,"271 Donald Cove
Lake Jimmy, MN 47304",antoniosalazar@yahoo.com,Completed,,164.97
19f738cb-6016-4743-8bc8-3a0259ea4936,Books,Children's Book,2024-05-27,5,390.31,1951.55,dd326d9c-c9ea-456a-babf-cebfd42cb1ae,Bank Transfer,"470 Pierce Canyon
New Barry, OR 64918",regina59@banks.com,Refunded,,1951.55
39bfca38-afe9-4e90-821c-3fb3a6a5f0ff,Toys,Lego Set,2024-08-12,2,158.43,316.86,cc9803de-12de-4e5a-b387-928a29a3db6d,Bank Transfer,"582 Lewis Plain
Lake Julieport, OH 49561",hudsontodd@patterson-dunlap.com,Pending,,45614.63
29310971-601e-4211-a34f-76b42b8c03bf,Sports,Dumbbells,2024-05-12,3,34.9,104.7,f11c0ac5-8c0b-493a-9333-5bc9bb635ff5,,"21061 James Port Suite 394
Stevenbury, KS 28918",richard20@wells.com,Completed,,104.7
a97a2846-d2ea-4f18-8b67-97a1166ecfe3,Fashion,Jacket,2024-06-15,1,,212.33,331de35c-7af6-4d41-99a7-b99ba005f5e1,Credit Card,"Unit 5146 Box 0401
DPO AA 19092",timothymontgomery@davis-williams.info,Pending,DISCOUNT65dw,212.33
a3607681-2bbb-489d-b4fa-dee106969d48,Books,Fiction Novel,2024-02-07,1,450.13,450.13,793bed1b-14f9-4394-ba20-74034ab427e3,,"07201 Jenny Motorway
Josephshire, CA 96371",dawnjones@yahoo.com,Pending,DISCOUNT27PW,450.13
65c06b93-c8ed-4bdd-8ef0-3f801d91fe39,Books,Cookbook,2024-11-23,5,44.65,223.25,a939ebd1-e516-40d4-bd35-72cc788fd0cd,Credit Card,"66007 Rivas Loop
North Barbara, TN 08759",roberttodd@white.org,Pending,,223.25
6334fa2a-8b4b-47e7-a451-5ae01754bf08,Beauty,Shampoo,2024-04-12,5,43.11,215.55,61a66444-e2af-4629-9efb-336e2f546033,PayPal,"USNV Mckinney
FPO AP 63306",zacharylee@williams-evans.com,Pending,DISCOUNT61ib,215.55
43675d58-0b6c-43c8-b21e-54192fc3e649,Home & Garden,Sofa,2024-05-23,3,56.02,168.06,39eb038a-436e-4c49-b70e-09db7092d401,PayPal,"43370 Morgan Village Suite 873
West Michaelstad, NJ 71881",joshua74@hotmail.com,Completed,DISCOUNT92Jf,168.06
26b07ff6-0fc7-4913-9072-76ea44c07a9a,Toys,Board Game,2024-11-21,1,273.06,273.06,18c180d2-aadf-4692-b24b-eb96c0927b74,Credit Card,"882 Moss Key Suite 296
Taylorstad, LA 19851",trevor07@benjamin.com,Completed,,197035.9
8a9c66f7-cee4-4512-9802-b640ab0b4cc5,Health,Vitamins,2024-02-03,3,149.37,448.11,96f84ff7-c1a7-4883-b880-287869fb0763,Bank Transfer,"865 Miller Glen Apt. 557
Molinaburgh, AZ 45518",leblancnicole@hotmail.com,,,448.11
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,Electronics,Headphones,2024-03-29,2,474.34,948.68,f7336094-6b2b-48b9-85c7-f3bed183010f,PayPal,"582 Tiffany Turnpike
Port Heather, MT 15165",xmorris@hotmail.com,Pending,,948.68
da9bccc1-e71c-481a-a511-e61a143665f5,Sports,Yoga Mat,2024-04-26,4,450.05,1800.2,923b7820-8089-48c5-88e3-f771b6dcbd05,Credit Card,"1558 Mills Viaduct Suite 395
Wattsville, SC 84898",ssoto@castaneda.com,Cancelled,,
fbff8a7d-f2f5-4176-ac41-cbd372f444ab,Health,Protein Powder,2024-10-21,2,93.35,186.7,cef74829-363e-4ef4-b8df-cc3a2acb4fbd,PayPal,"00413 Maria Springs
North Jonville, MI 87216",william55@harmon.com,Completed,,186.7
140ff589-6c62-4c2c-8aec-cec7204db9da,Home & Garden,Lawn Mower,2024-03-15,5,364.77,1823.85,33b0fb53-6f75-4e8a-aee1-4f87fcffe9e3,Credit Card,"6534 Harvey Neck Apt. 707
Michaelview, NJ 50800",joseph96@hotmail.com,Completed,,1823.85
8e6de263-635a-475d-9647-6e3f1127b207,Fashion,T-shirt,2024-11-09,1,283.02,283.02,db4bb8eb-537d-4bd1-8d53-6c7565b90e94,Credit Card,"6539 Johnson Inlet
Robinsonchester, AL 90131",carriewilson@yahoo.com,Completed,,38321.82
df9b7c1f-eacb-4f6d-b549-c9f9850a48d4,Health,Protein Powder,2024-04-17,2,404.84,809.68,9f80b96b-b34e-456a-895b-61f8032a461a,Credit Card,"718 Steven Square
Solisside, VA 06886",anicholson@mitchell.com,Completed,DISCOUNT90ji,809.68
1cce08e9-6b6a-4061-881c-8d3185c69fbf,Health,Vitamins,2024-08-16,3,308.03,924.09,910c4cb7-25f0-4b0a-a64e-f59d6a18e5af,PayPal,"872 Carter Estates
West Carolynchester, TX 20790",luis41@hill.org,Pending,DISCOUNT31Rh,924.09
de12dbf1-493d-4196-8926-a02119da8262,Beauty,Perfume,12-09-2024 08:38:28,3,120.71,362.13,e0bda1ee-5807-4f74-a150-9425891f4683,PayPal,"Unit 1377 Box 3062
DPO AA 06251",christopherryan@clark.com,Completed,,362.13
5f584603-e5a3-48e9-84c1-f1b5ebbbd763,Electronics,Laptop,2024-07-03,3,63.36,190.08,cb2cc805-d140-4430-967e-642e052dfb9a,PayPal,"80332 Anderson Squares Suite 050
North Aliciaview, NC 01661",hernandezmarc@hotmail.com,Cancelled,,190.08
7ddac1b6-d7c4-4aed-87c4-cc514f9a5f98,Beauty,Face Cream,2024-04-27,2,378.53,757.06,1924c644-af52-4666-b239-09f4dbb54645,,"3733 Mendoza Forest
East Paulside, CA 19652",arellanopatrick@hotmail.com,Pending,,757.06
a543148e-9adf-4981-aab1-9e15ba92992e,Fashion,Jeans,16-05-2024 19:53:54,5,64.63,323.15,361db014-7114-46de-b01c-8db316db80db,Credit Card,"0356 Obrien Way Apt. 279
Lucasburgh, PA 68823",jamescantu@hotmail.com,Pending,,323.15
